ItemID,ItemCode,ItemDescription,BV,QV,Wholesale Price,Web Category,Sub Category,ShortDetail,ShortDetail2,ShortDetail3,ShortDetail4,LongDetail,LongDetail2,LongDetail3,LongDetail4,TinyImageUrl,SmallImageUrl,LargeImageUrl,ItemTypeID,Weight,IsVirtual,AllowOnAutoOrder,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,OtherCheck1,OtherCheck2,OtherCheck3,OtherCheck4,OtherCheck5,IsGroupMaster,GroupDescription,GroupMembersDescription,IsDynamicKitMaster,AvailableAllCountryRegions,AllowPartialAmounts,Auto1,Auto2,Auto3,ItemType
,163CATA,Cataandas Safari Collection,95,104,130,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0000663_cataandas-safari-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163CATB,Cataandas Color My World,95,104,130,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163CEOCASE2015,Mineral Makeup CEO Case 2015,0,0,75,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005202_mineral-makeup-ceo-case-2015.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0001,Pocket Love Collection by Katie Pertiet Autoship Pack 1,40,52,62.95,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005801_our-memories-for-life-autoship-pack-1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0002,Our Memories for Life Autoship Pack 2,40,52,62.95,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005534_our-memories-for-life-autoship-pack-2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0040,PRIMARY DESIGNER COLLECTION,44,55,72,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003644_primary-designer-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0050,BLACK NOIR DESIGNER COLLECTION,49,64,82,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003647_black-noir-designer-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0302,CLEAN SLATE BLUE DESIGNER COLLECTION,44,55,72,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003642_clean-slate-blue-designer-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0303,BLUE SKIES DESIGNER COLLECTION,44,55,72,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003640_blue-skies-designer-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0500,CRÈME DE LA CRÈME DESIGNER COLLECTION,44,55,72,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003641_creme-de-la-creme-designer-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0801,Little Ones Collection by Katie Pertiet,21,28,35,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004043_little-ones-collection-by-katie-pertiet.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0805,School Days by Katie Pertiet Bundle - Set 10,17,20,27,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004758_school-days-by-katie-pertiet-bundle-set-10.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0825,COME AWAY WITH ME DESIGNER COLLECTION ,44,55,72,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003643_come-away-with-me-designer-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0830,Wedded Bliss Collection by Katie Pertiet,25,45,50,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004044_wedded-bliss-collection-by-katie-pertiet.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0835,Party Brights Collection by Katie Pertiet,10,20,27,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004345_party-brights-collection-by-katie-pertiet.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0840,Miracles and Milestones by Katie Pertiet Bundle,17,20,27,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005351_miracles-and-milestones-by-katie-pertiet-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0845,Summer Fun by Katie Pertiet Bundle,17,20,27,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004561_summer-fun-by-katie-pertiet-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0850,HALLOWEEN BOO TO YOU DESIGNER COLLECTION,44,55,72,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003645_halloween-boo-to-you-designer-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0851,THANKSGIVING BOUNTIFUL BLESSINGS DESIGNER COLLECTION ,44,55,72,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003646_thanksgiving-bountiful-blessings-designer-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0852,Christmas Joy Collection by Katie Pertiet,27,35,45,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003710_christmas-joy-collection-by-katie-pertiet.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0853,Love Collection by Katie Pertiet,15,21,26,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003736_love-collection-by-katie-pertiet.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0854,Fall Flourish Collection by Katie Pertiet,17,20,27,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004972_fall-flourish-collection-by-katie-pertiet.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM0855,Joyous Noel by Katie Pertiet Bundle,17,20,27,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005157_joyous-noel-by-katie-pertiet-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM100000,12 X 12 Traditional Page Protectors,7,16,9.1,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003244_12-x-12-traditional-page-protectors.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM100005,12 x 12 Top-loading Sleeves,6,7,12,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003245_12-x-12-top-loading-sleeves.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM100006,Hole Reinforcement Stickers (20 per Sheet),0,0,0,"(1, 189)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM100010,Slip-in Multi-Pocket Page,22,23,24,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005447_slip-in-multi-pocket-page.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM109000,Heritage Makers Our Memories For Life Brochures - 25 Pack,0,0,12,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003153_heritage-makers-our-memories-for-life-brochures-25-pack.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM109001,Youngevity Your Way Brochure - 20 Pack,0,0,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003543_youngevity-your-way-brochure-20-pack.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM2000,Special Offer! - Trimmer Bundle,19,23,28,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005203_special-offer-trimmer-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM200000,12-inch Straight Trimmer,19,23,28,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005189_12-inch-straight-trimmer.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM200000R,12-inch Straight Trimmer Replacement Blades,5,10,7,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003241_12-inch-straight-trimmer-replacement-blades.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM200001,12-inch Straight Trimmer Replacement Cutting Mat,3,10,5,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003242_12-inch-straight-trimmer-replacement-cutting-mat.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM200007,7-inch Personal Trimmer,14,17,20,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005188_7-inch-personal-trimmer.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM20000R,12-inch Straight Trimmer Replacement Blades,5,5,7,"(1, 189)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM200999,Multi-Purpose Tool,4,6,6,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003521_multi-purpose-tool.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250010,Border Maker System (Butterfly Lace Cartridge Included),22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005190_border-maker-system-butterfly-lace-cartridge-included.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250011,Antique Floral Design Cartridge,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003238_antique-floral-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250012,Japanese Fan Design Cartridge,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003246_japanese-fan-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250013,Bling Bling Design Cartridge,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003231_bling-bling-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250014,Heart Scallop Design Cartridge,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003232_heart-scallop-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250015,Baby Charms Design Cartridge,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003233_baby-charms-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250016,Pine Tree Design Cartridge,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003234_pine-tree-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250017,Pinking Edge Ribbon Design Cartridge,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003235_pinking-edge-ribbon-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250018,Scallop Shell Design Cartridge,9,22,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003247_scallop-shell-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250019,Butterfly Lace Design Cartridge,9,22,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003237_butterfly-lace-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250020,Flower Power Design Cartridge,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005524_flower-power-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250021,Classy Ivy Design Cartridge ,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005525_classy-ivy-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250022,Holly Berries Design Cartridge ,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005526_holly-berries-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250024,Starry Night Design Cartridge ,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005527_starry-night-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250025,Balloon Bouquet Design Cartridge ,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005528_balloon-bouquet-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250026,Heart Paws Design Cartridge ,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005529_heart-paws-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250027,Zig Zag Design Cartridge ,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005530_zig-zag-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM250028,Star Party Design Cartridge,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004841_star-party-design-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM260001,Paper Punches - Tags You Are It,9,26,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005017_paper-punches-tags-youre-it.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM260003,Paper Punches - The Real Seal,9,26,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005018_paper-punches-the-real-seal.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM260004,Paper Punches - Wild Flower,9,26,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005019_paper-punches-wild-flower.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM260005,Paper Punches - Monarch Butterfly,9,13,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005020_paper-punches-monarch-butterfly.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM260006,Paper Punches - Snowflake Kiss,9,13,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005021_paper-punches-snowflake-kiss.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM270520,Border Maker Tools Organizer Case,35,82,44,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003519_border-maker-tools-organizer-case.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM2800,Special Offer! - Tape Runner Bundle,8,9,10.5,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005204_special-offer-tape-runner-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM280000,Tape Runner Refillable Dispenser,6,7,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003169_tape-runner-refillable-dispenser.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM280000R,Frosted Segments Tape Runner Refill Cartridge,5,6,7,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003170_frosted-segments-tape-runner-refill-cartridge.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM285000,Double-sided Photo Tape,6,18,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005448_double-sided-photo-tape.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM285060,Clear Photo Corners (Medium),5,10,5,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005446_clear-photo-corners-medium.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM285070,Foam Mounting Squares (White),4,8,5,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005445_foam-mounting-squares-white.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM290123,Precision Point 2 Way Glue Pen ,3,4,5,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005480_precision-point-2-way-glue-pen.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM300040,Assorted Micron Pens,10,24,14,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002772_assorted-micron-pens.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM300050,Black Micron Pen,3,3,3.5,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002773_black-micron-pen.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM300051,Black Caligraphy Pen,3,6,3.5,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002774_black-caligraphy-pen.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM300070,White Gelly Pen,2,2,2.45,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002775_white-gelly-pen.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM300075,Gold Gelly Pen ,3,3.5,3.5,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005423_gold-gelly-pen.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM300080,Silver Gelly Pen ,3,3.5,3.5,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005424_silver-gelly-pen.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400050,Black Album Coverset,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002781_black-album-coverset.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400100,Red Album Coverset,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002782_red-album-coverset.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400130,Bookcloth Album Coverset - Pink,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003400_bookcloth-album-coverset-pink.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400251,Fern Green Album Coverset,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002783_fern-green-album-coverset.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400280,Bookcloth Album Coverset - Aqua,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003401_bookcloth-album-coverset-aqua.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400301,Blue Canvas Album Coverset,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002784_blue-canvas-album-coverset.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400303,Sky Blue Coverset ,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005439_sky-blue-coverset.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400401,Hickory Brown Album Coverset,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002785_hickory-brown-album-coverset.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400451,Dove Grey Album Coverset,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002787_dove-grey-album-coverset.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM400501,Praline Natural Album Coverset,22,26,30,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002788_praline-natural-album-coverset.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500040,Playful Primary Designer Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002776_playful-primary-designer-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500050,Black Noir Designer Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002777_black-noir-designer-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500302,Clean Slate Blue Designer Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002778_clean-slate-blue-designer-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500303,Blue Skies Designer Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002779_blue-skies-designer-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500500,Crème de la Crème Designer Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002780_creme-de-la-creme-designer-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500801,Little Ones Designer Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004045_little-ones-designer-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500805,School Days by Katie Pertiet Designer Cardstock ,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004755_school-days-by-katie-pertiet-designer-cardstock-set-10.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500825,Come Away with Me Designer Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003356_come-away-with-me-designer-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500830,The Wedded Bliss Collection by Katie Pertiet Designer Cardstock-Set 10,6,10,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003958_he-wedded-bliss-collection-by-katie-pertiet-designer-cardstock-set-10.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500835,Party Brights by Katie Pertiet Designer Cardstock - Set 10,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004330_party-brights-by-katie-pertiet-designer-cardstock-set-10.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500840,Miracles and Milestones by Katie Pertiet Designer Cardstock - Set 10 ,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005348_miracles-and-milestones-by-katie-pertiet-designer-cardstock-set-10.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500845,Summer Fun by Katie Pertiet Designer Cardstock - Set 10,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004558_summer-fun-by-katie-pertiet-designer-cardstock-set-10.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500850,Halloween Boo to You Designer Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003415_halloween-boo-to-you-designer-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500851,Thanksgiving Bountiful Blessings Designer Cardstock Paper,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003528_thanksgiving-bountiful-blessings-designer-cardstock-paper.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500852,Christmas Joy Designer Cardstock Paper,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003696_christmas-joy-designer-cardstock-paper.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500854,Fall Flourish by Katie Pertiet Designer Cardstock - Set 10 ,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004969_fall-flourish-by-katie-pertiet-designer-cardstock-set-10.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM500855,Joyous Noel by Katie Pertiet Designer Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005154_joyous-noel-by-katie-pertiet-designer-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM5050,SPECIAL! Black Noir Cardstock Bundle,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005381_special-black-noir-cardstock-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505050,Classic Black Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005793_classic-black-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505070,Classic White Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005792_classic-white-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
